cond_id,window,lli,lam_pe,lam_ne,pvs,v_peak,dqdv_peak,v_valley,dqdv_valley
f3e349fc6e26,21,0.1,0.06,0.14,-8.497304333941942,3.666244320070626,6.306986481483903,3.8616780408502485,4.646326678904816
f408cb656b30,21,0.12,0.12,0.06,-5.442333906009839,3.657505053663812,5.8346971916770105,3.89923202043781,4.519138324405967
f44547021f3d,21,0.18,0.0,0.04,-69.95953594889588,3.5803610205362624,6.928221458606616,3.629661625456195,3.4791740164082863
f4c60c27e34f,21,0.0,0.0,0.08,-25.20409407803803,3.6445295951337657,8.277528474001178,3.8038103354180373,4.263001711056857
f4f75a9ed95d,21,0.16,0.08,0.12,-9.196464188668871,3.6168161881074443,5.243182450428044,3.71271236080781,4.361276732358725
f524c7816467,21,0.14,0.04,0.08,-9.669975853474416,3.629952908395509,5.094600545793379,3.720069519607483,4.223175091376649
f5325b61b9bb,21,0.18,0.14,0.04,-11.02846786333767,3.6145955228254216,5.204331972536397,3.721259462284668,4.027992144033101
f55177eaad8e,21,0.14,0.1,0.14,-3.469992863342081,3.585202408670444,5.598227366528181,3.89215502651784,4.533103973213547
f5b65894fb51,21,0.18,0.12,0.02,-10.169776510392305,3.632025475550659,4.872274714670476,3.7298686495929525,3.877231501592932
f5ba9c4523ec,21,0.16,0.02,0.18,-8.20294812103233,3.64227129913081,4.74307884481516,3.7147717967607727,4.1483610240075475
f5e0f5851c68,21,0.14,0.18,0.12,-15.046675609484359,3.641022215038059,6.815059594758727,3.8279757894489954,4.00202980656377
f5ea5d6b341f,21,0.08,0.0,0.06,-6.836917587614143,3.6075486703630983,5.841502197241626,3.730042175484932,5.004024197705658
f6149db3eb03,21,0.18,0.0,0.02,-66.80057109558813,3.584054702656482,6.780281638778276,3.633938983426836,3.447983194625956
f6db6ee12ffd,21,0.14,0.1,0.0,-10.845420242306565,3.611728318522667,5.490929460607505,3.7247037201846145,4.265663752540307
f7360aa857e3,21,0.2,0.2,0.16,-5.637566320793338,3.6573108617383565,5.469121959622568,3.8930769659092483,4.139974911164095
f743050340c9,21,0.0,0.0,0.16,-37.705150144502085,3.6304647715944975,9.030037272886533,3.7661231864216904,3.9150163734620778
f7521d800008,21,0.12,0.14,0.02,-7.1153872884011165,3.567556293259136,5.833718111209475,3.756360517512417,4.490302933961245
f7b6795d8085,21,0.0,0.02,0.1,-32.102858773652365,3.633388899835334,8.734708023072432,3.782798876432836,3.9382206449881103
f93319b8caca,21,0.08,0.02,0.14,-7.743614280723149,3.671913396078532,6.264838106459862,3.8623344951512752,4.7902905643291716
f933f1db943c,21,0.04,0.04,0.2,-37.151294123921744,3.6287144334671133,8.721370016072337,3.7621095116680947,3.765570231144135
f98aff533490,21,0.14,0.08,0.14,-3.3209124818834757,3.595439331494683,5.5529083047021635,3.8991465407007277,4.544323242811814
f9ee325371e7,21,0.18,0.2,0.08,-6.799192396258247,3.568570397893165,5.441104232120601,3.754531955558931,4.176715823243184
fa7bad582520,21,0.08,0.0,0.18,-9.10414033968184,3.674329735356377,6.332132802074443,3.8542793648650244,4.693846120953963
faac70a06167,21,0.1,0.04,0.02,-9.498330777393257,3.6101131525388968,5.7501193782246105,3.722893401739388,4.678895266161503
fac5eb0d098a,21,0.06,0.08,0.02,-18.72303068072884,3.650706902804713,6.859325250892553,3.7621251189104994,4.7732385723518425
fad05a9fe127,21,0.14,0.06,0.16,-3.0023512815494984,3.603322082577256,5.465963453176594,3.8991328842991915,4.577835513530557
fad3930cf2d7,21,0.0,0.04,0.08,-32.030862186429516,3.627644670393659,8.75238832558037,3.77948028616289,3.888962641884471
fb38be9b2684,21,0.02,0.04,0.14,-34.57231745330672,3.628610386075609,8.735331876543244,3.7711547616482775,3.807242473061568
fb4f43b24a5c,21,0.08,0.02,0.02,-7.920253915396257,3.606152427004737,5.9198966779315985,3.73353937315973,4.910959718877143
fb7fff98654b,21,0.2,0.12,0.0,-6.3641536949118125,3.5511761792437153,4.735152610384836,3.720182604411231,3.6595697451911535
fba031aa76ab,21,0.14,0.14,0.14,-9.855217024492749,3.6528036305659537,6.359031580310471,3.857479073966078,4.341910666017966
fbbc43cd9a38,21,0.2,0.06,0.12,-22.99635178756931,3.5517775875803133,7.634572291689878,3.7224639237702832,3.7094092593340053
fbbd36070327,21,0.1,0.16,0.1,-22.859037779353987,3.629684655463141,7.538813447955302,3.797645613994252,3.699387551436122
fbc9072b882f,21,0.16,0.14,0.08,-6.876095110981522,3.5883751466221074,5.5466845157643325,3.748492697960892,4.445701003821384
fbe701a4854e,21,0.08,0.06,0.02,-3.8505029596462306,3.582221681410001,6.064872999935826,3.898254202525012,4.847988842038016
fc2c2c23e21b,21,0.14,0.0,0.2,-8.096820884186576,3.6317331478023847,5.0232697384876905,3.7035193340339925,4.442029846611502
fca9c3c24b67,21,0.08,0.04,0.08,-3.7147961176199895,3.5841496227729728,5.989291037850789,3.8918687605170517,4.846177179641714
fd75818045b9,21,0.0,0.06,0.14,-37.98118473346278,3.606576111934827,9.122536110726822,3.738740750747491,4.10276654875166
fd7c7e5bb786,21,0.2,0.2,0.0,-10.611196849923461,3.6038764891293398,5.234849749461156,3.7330003374012657,3.8646911774281008
fdd144ca55ff,21,0.16,0.18,0.18,-17.474347641147485,3.643588215129844,6.780625666030677,3.816364372503211,3.7614750279868545
fe1412ee2d76,21,0.12,0.04,0.02,-11.041393613713016,3.6266974865044976,5.341346108763632,3.7206527298216594,4.303949285226669
fe26b17a56b6,21,0.18,0.08,0.04,-5.289063954733274,3.552923011811412,4.6771795448183715,3.7168340331427276,3.8102436701113938
fe305eede32d,21,0.04,0.0,0.06,-6.931425218431422,3.666027709420477,6.494816401629155,3.8759804251961083,5.039544852823781
fe32acb3507d,21,0.14,0.02,0.02,-9.624302868925676,3.5514904834467367,5.570837718471146,3.71499893078711,3.9971828996396073
fe3c8ea2bbf0,21,0.14,0.12,0.04,-7.608653632746542,3.5920203014532626,5.678157654276375,3.744826706908962,4.515506642298928
feaf284cb7b7,21,0.16,0.02,0.0,-38.87414908034804,3.556312862424944,7.875692851600042,3.659685262878421,3.857178745578146
feb0c221a84a,21,0.2,0.02,0.0,-53.153044252506625,3.5944769711049425,6.182079901922008,3.6491381645899725,3.276671065717378
fed5bb5ce015,21,0.02,0.08,0.18,-39.59425690616139,3.601847399913892,9.007103626411974,3.721430669031078,4.2722929473074815
fef577e8e50c,21,0.16,0.02,0.2,-7.98347908235229,3.636959099288182,4.814837760412787,3.7111146922622384,4.222818135064978
ff0e168a9b84,21,0.16,0.18,0.14,-10.581393672557963,3.6478123216285465,6.357370424257825,3.853818528824187,4.177537646930209
ff3a073284f0,21,0.08,0.08,0.02,-5.775468604015122,3.657921083728412,6.120487804799296,3.8964225544379705,4.74303004870481
ff7237d31974,21,0.14,0.02,0.08,-9.171423639852604,3.64348919250064,4.823469380472425,3.7181984749979833,4.1382789008598655
ff93db6a2e27,21,0.08,0.06,0.1,-9.615362426063543,3.659743641415954,6.6294154545459065,3.860315485996946,4.700844476435576
ff9e501f96d8,21,0.06,0.04,0.02,-4.057824744197049,3.5782113800480237,6.176978905210392,3.897765757427293,4.8802832455643115
0005685cc3d8,11,0.2,0.06,0.06,-96.94309005321813,3.5598816276715404,7.155652142786828,3.597674390465311,3.4919049359104304
005b8519b40b,11,0.16,0.0,0.08,-104.14454463005782,3.5567233132831313,7.5458748312537525,3.594348303246664,3.6274373847911554
009c116b3446,11,0.18,0.12,0.0,-6.076236911046047,3.573340015501145,4.798082840408049,3.731785835252754,3.835328502032375
00b7dddbca03,11,0.06,0.12,0.2,-37.611985447514996,3.6037878541261295,8.598153238419862,3.7265100509230322,3.9823277584076826
0100afa98e0b,11,0.06,0.08,0.04,-11.684993034574337,3.6495989806098006,7.0735646850821885,3.855805675491893,4.664040891702346
0123ad6242ce,11,0.18,0.16,0.12,-3.569462359051076,3.5848392468466015,5.471268208524812,3.8999870077046395,4.346360138602815
01c419e065ef,11,0.1,0.08,0.12,-9.536757923132857,3.659832562295281,6.478028445953276,3.8602093673403193,4.567083362827962
01fdf2510575,11,0.06,0.12,0.16,-35.360243898620666,3.61194203730285,8.461139994757087,3.748023148192359,3.649278723708803
02258e512983,11,0.08,0.14,0.12,-28.052742004190673,3.6230767440141234,7.98420834437765,3.781987387111762,3.5263290718395655
022e3a9e1d47,11,0.12,0.18,0.02,-19.10512029568552,3.6429789851290932,6.468472057340288,3.758126657885231,4.268561917566045
0243cc553bef,11,0.08,0.08,0.0,-7.502651896087393,3.5737063245863663,6.1545778678889596,3.7557425367948527,4.788823535206392
02cecb796fc8,11,0.18,0.06,0.06,-109.60592558497024,3.5506664868395474,6.549753268140603,3.576476281305788,3.7208468565104655
03ccd8aefe0b,11,0.0,0.0,0.0,-11.394068389457315,3.653660056205318,7.359933731274957,3.858870892623749,5.021747426865615
043269183a8c,11,0.1,0.12,0.16,-24.620178956696517,3.6371031369913194,7.632068676056381,3.79781801366476,3.6752396513528645
045a0f9a8f31,11,0.18,0.12,0.14,-7.196847948177872,3.6045404381079607,5.3221436554623125,3.7305609815805054,4.415192965743668
04e5c31e558f,11,0.18,0.16,0.18,-6.575287700111618,3.6603591302901313,5.676788892528545,3.877199342219031,4.251002114142854
0504b862953f,11,0.08,0.04,0.2,-22.38163578135387,3.6528089149476055,7.46191666683209,3.808687157365658,3.9731066187936492
059a30971ac2,11,0.08,0.1,0.04,-18.355532725540417,3.6503889409788894,6.709743432862416,3.761730936156648,4.666001796650101
05b75b1e47b1,11,0.2,0.1,0.2,-9.120130024850246,3.6216322456880925,4.9148519868588885,3.707226703993785,4.13421939770435
05c840677b56,11,0.18,0.06,0.2,-9.207489477428764,3.6297467540058563,4.907419580378056,3.7098489928420526,4.169879059175293
05db5520658b,11,0.12,0.1,0.2,-18.996979551522887,3.6497384241779325,7.06731610820055,3.816613988235191,3.8971844301559653
06310b1819dd,11,0.14,0.02,0.0,-105.55936242554813,3.551925982243226,6.4020353626471955,3.575316724309377,3.932923543483872
0661e312a316,11,0.08,0.1,0.08,-14.26795381739319,3.6468189247922,7.153308110541171,3.8410448380137208,4.382101750555493
0690cb258750,11,0.12,0.06,0.2,-10.012219569339587,3.669782893326932,6.222835738385664,3.851240436885325,4.406042969766031
06acdbe57801,11,0.2,0.0,0.14,-89.44621222074753,3.5856269229235,6.426371713345402,3.6222557328601988,3.150063406354004
0792979ffb62,11,0.04,0.08,0.14,-34.19758852424849,3.621487010705739,8.572576773955243,3.7647667276129875,3.672755971290353
07bf2c477209,11,0.14,0.02,0.12,-9.817805102760433,3.635570993464092,5.0558683681643695,3.7185732818673003,4.2409680775385565
07e9bb9d2726,11,0.16,0.1,0.02,-10.945625195401465,3.6248895203313714,5.15661844366599,3.727508130333208,4.0333936005128095
0900903b12b4,11,0.18,0.04,0.04,-102.8984145439816,3.556280468058791,7.375262349027371,3.5929509975454357,3.6019230043633
0900d51414f9,11,0.02,0.06,0.0,-15.792325919700337,3.644413569928239,7.703252754678837,3.839818124176414,4.617360347797888
0959df9f6dc0,11,0.08,0.02,0.16,-10.400995412515712,3.669369905002948,6.510620543485527,3.851773085143397,4.613445903616439
0a8b945556be,11,0.04,0.04,0.08,-17.15982836081969,3.649228778413111,7.546682941981773,3.8296998317679076,4.449830642317134
0aaed442d961,11,0.12,0.08,0.1,-3.989671113311663,3.5867676155991797,5.822908156321752,3.8983477465949394,4.579805908206105
0b229e79722e,11,0.18,0.08,0.14,-10.081193645134347,3.6312195114592596,4.925900894884342,3.717192309233619,4.05919247230705
0b384f812a5d,11,0.12,0.18,0.06,-20.649086121089795,3.6381717240344025,6.858971859913399,3.768256304008779,4.172844164996703
0b6eec749be4,11,0.12,0.0,0.02,-6.157617748574397,3.589091099483268,4.860998469805921,3.704675491882055,4.149273963712963
0bc343f45d47,11,0.14,0.02,0.16,-9.900898309334721,3.6269035481508585,5.206367296235296,3.7062788734733694,4.420480271946754
0cd4fae025a8,11,0.2,0.2,0.02,-10.235573341111413,3.6002793979478014,5.310154685289283,3.7340977339683965,3.9404472925649903
0d016c38a14a,11,0.06,0.08,0.14,-27.924928070286878,3.6347716008103124,8.110702729728594,3.791485743614671,3.734471564320214
0d03e5580ccb,11,0.1,0.16,0.08,-19.380629896324876,3.633103906001307,7.378424559095743,3.813070267019339,3.8905631224168804
0d07799cdb2c,11,0.2,0.02,0.2,-114.09006908134083,3.563657293056269,7.059148315505542,3.596632608753945,3.2969922695786673
0d27d4f143c1,11,0.06,0.1,0.04,-15.662069676490615,3.643383730736944,7.407284079178158,3.834648245790836,4.411685917763909
0d4ca6dfdb5e,11,0.2,0.02,0.04,-71.18141496748733,3.588500686721446,6.249506323793194,3.631613630149948,3.1806660071392017
0d7458b4823e,11,0.08,0.1,0.1,-17.777202290672925,3.643382177018535,7.370600229999329,3.8235250613096277,4.168163734731286
0d9f31ff477a,11,0.08,0.02,0.0,-9.561544655742669,3.609829713832805,5.947253638057016,3.7294715062932586,4.80329329675329
0db6a9b22ef1,11,0.16,0.04,0.02,-122.54469359350415,3.5506615316154955,6.8864922767027394,3.575577396164608,3.8331852899145176
0e372ecb4144,11,0.16,0.08,0.06,-10.624656010810105,3.62773212916324,5.0756991680990975,3.722200952877413,4.0720004123901505
0e6227faceee,11,0.02,0.08,0.16,-38.542561814297024,3.605185952293115,8.949919904254905,3.7321980090325386,4.054549856214674
0f0489890b0d,11,0.18,0.02,0.14,-113.12029565925674,3.5538162109436846,7.442660898338408,3.588509491244109,3.51814677336492
0f05e16794ab,11,0.02,0.02,0.06,-17.35039488857368,3.6495105326054937,7.690926287170138,3.8302125147759254,4.555675539365148
0f0f78fca75b,11,0.2,0.0,0.06,-67.64615991177153,3.6013957829606316,5.928290732777738,3.643419651913095,3.085537373508078
0f3f2b8dfc0e,11,0.2,0.04,0.08,-91.01556004099767,3.569444554004223,6.890913141561012,3.608197822204123,3.363762732928098
0f4ede8601aa,11,0.16,0.06,0.12,-10.466600943145144,3.6301171899055427,5.074587789386186,3.7157693124245483,4.178101203046378
0f6451402054,11,0.02,0.0,0.04,-10.36458782108313,3.6595813364857976,7.0543849085513735,3.8605525639568254,4.971400971917031
103111f3bc5e,11,0.12,0.06,0.1,-3.2710251493709435,3.599261413355445,5.758506975650729,3.89729844895234,4.783620336769322
10457c415183,11,0.16,0.0,0.18,-133.20426380762441,3.551912549914692,6.279247490763061,3.572039112316733,3.598303563021003
1083e18fa65b,11,0.18,0.08,0.08,-8.755284352218663,3.6458582610652344,4.634557038532034,3.729489214072279,3.902344264308321
10dbc3409477,11,0.06,0.02,0.16,-18.687569212877236,3.65741496664587,7.354978886220293,3.8223867095802997,4.27205802196415
10fdff3adc7b,11,0.1,0.04,0.0,-11.872013116851845,3.6137911557970694,5.758235311088415,3.7144197634397917,4.563571161223478
113f84d8b57b,11,0.14,0.08,0.0,-11.854380716417094,3.6247307219053666,5.312702616514156,3.723261473446306,4.144681575473159
11a46df28029,11,0.02,0.06,0.02,-19.30427141950498,3.641648182212779,7.90719168977757,3.8235279319722055,4.396135634709957
11cf8951e191,11,0.16,0.08,0.04,-10.800524375522164,3.6347732613502317,4.978769391787852,3.724101996370358,4.013972211768419
11f5325e7ed8,11,0.14,0.0,0.1,-94.68981979284715,3.551580839755834,5.509003045315101,3.5695771360307402,3.8049369941055593
1241a105a065,11,0.12,0.14,0.18,-24.388637050008278,3.636327075007567,7.477103581758654,3.796243321257907,3.5769642935593633
127e390eeb73,11,0.16,0.02,0.02,-103.60227936116497,3.5547579435945553,7.621410036706928,3.5923930552289436,3.722326687372405
12afc1b3d564,11,0.06,0.02,0.1,-8.961036466708846,3.6631826822272564,6.593463478521747,3.861693405364181,4.814601649459021
12ec8e405b71,11,0.08,0.08,0.1,-13.516469321914034,3.6526610785468816,7.021093675311626,3.8428499748050573,4.450411293669303
131c6abca183,11,0.08,0.02,0.1,-3.90787942133591,3.5883066882160675,6.026474549830903,3.8908944675927657,4.8439979936569735
132b66bbcb45,11,0.0,0.02,0.08,-28.941362948918478,3.6351776736600168,8.562147522555312,3.7922339904450757,4.0167236550586045
133ac2584d63,11,0.08,0.12,0.12,-25.147655957241643,3.63111163592786,7.823188777726317,3.7949260497437516,3.703640258247061
13742dce8554,11,0.0,0.0,0.14,-34.59181242521564,3.6333884905088825,8.867587444794431,3.777080348516247,3.89702564557295
13bf9f496a55,11,0.1,0.06,0.16,-11.163366554772116,3.6617705365350077,6.5466552913824705,3.8482714489243204,4.464677243581133
1431e26fc583,11,0.06,0.06,0.08,-13.716839339801464,3.652843885635071,7.165187447859619,3.843161582442044,4.55463017723732
144764fd8f75,11,0.04,0.06,0.2,-39.47384464517895,3.6196447284039905,8.828674279353452,3.746628198624892,3.8161485033478826
157a8ef23940,11,0.1,0.06,0.18,-14.510207177798975,3.6609592103831474,6.8072349774593075,3.835628138553913,4.2727526421774105
15ba36f206f9,11,0.12,0.04,0.12,-2.94098261990925,3.6074712971418865,5.660476264718251,3.898361142457744,4.8049742853362245
15f72021dc8e,11,0.18,0.12,0.12,-8.4619440499798,3.610875975434309,5.2854993627919,3.7265183618740307,4.306939958932832
168db1526133,11,0.04,0.1,0.02,-20.086224102691393,3.6353622442397215,7.828583630012582,3.815810475588612,4.204060016204466
1693294e7178,11,0.2,0.14,0.06,-10.764747939797896,3.628362549852497,4.848230088099205,3.7244730375284876,3.8136249138961142
16974c67e866,11,0.1,0.02,0.08,-7.708243001279734,3.608212804733445,5.770934687545062,3.7242875818596755,4.876202099136693
16a7ad73bb51,11,0.2,0.12,0.2,-6.432824728569172,3.610880564444749,5.102200070945585,3.722833339805722,4.38202748917157
16de774e97e4,11,0.16,0.0,0.02,-96.7320549154755,3.5670913128137802,7.3121496500252805,3.6057128670893834,3.5762073409166133
1739de308f18,11,0.16,0.16,0.14,-7.649377928722276,3.654557064019466,5.984310392712248,3.873346017337756,4.310711002151072
176848d78460,11,0.14,0.02,0.1,-9.748672911669825,3.639504834496308,4.965950040520578,3.7203144016558287,4.1781640021487965
17eb9c21ac53,11,0.08,0.06,0.04,-4.298894514766601,3.5782409030362223,6.121027286938045,3.897603484165769,4.748121238698533
18374ded4fef,11,0.1,0.1,0.18,-23.87555549316595,3.6414055843968707,7.556536240460304,3.801118078909539,3.7433117147711257
18431cda48a4,11,0.16,0.08,0.08,-10.53120266603068,3.6241215732340946,5.160819569016936,3.7204715559045027,4.146138374646323
18afa9961d77,11,0.18,0.06,0.16,-9.173496910743228,3.63818487910423,4.745450132193166,3.7181710971714583,4.011696807851414
191d2422b7c3,11,0.14,0.14,0.08,-4.116991142834505,3.5720386987939317,5.7395421597558975,3.898734605688367,4.394538004671221
1925e230275d,11,0.14,0.04,0.0,-6.78632369067648,3.5879173855640056,4.843282635231171,3.707425308240718,4.032263188346665
19980bb952c0,11,0.2,0.2,0.06,-8.413168300105603,3.590498328130301,5.362954908012399,3.743122836926876,4.078899228785866
19b0705ab6dd,11,0.04,0.04,0.14,-27.54555069376624,3.6393750109795526,8.203541611107463,3.7960765873197295,3.8871103962360394
19bde27ba6c5,11,0.1,0.04,0.16,-7.509810089482159,3.6696471612907207,6.122582410830817,3.8657374953328096,4.64998124179161
1a1d959d9e05,11,0.04,0.0,0.02,-4.369347712161456,3.5856533313594783,6.35254821816826,3.898329910796339,4.986355521159342
1a7cbfc52f75,11,0.2,0.14,0.2,-3.350728957541224,3.5972295290302254,5.223490047117906,3.8997370423436215,4.209869362384922
1b297dadab42,11,0.2,0.0,0.12,-76.99137239815087,3.589414914694938,6.3054394395865145,3.6306688180290334,3.129244805113866
1b3a6b6e476a,11,0.18,0.0,0.0,-70.22362341262145,3.590062221416477,6.3982368905670945,3.6346445046513605,3.267507421805797
1b4a5b2f3bc0,11,0.02,0.04,0.08,-25.063973091246474,3.638046170171558,8.2249772137036,3.8037397201193226,4.07203853641972
1b91c75c23c2,11,0.18,0.02,0.02,-92.29618884559176,3.572640261007861,6.964309152644791,3.6108127731149944,3.4411317664941636
1b965d6e1f30,11,0.0,0.0,0.18,-41.53129916745217,3.625998383345112,9.17072347705836,3.752115515188871,3.932915144314203
1ba4273a2e86,11,0.08,0.14,0.04,-16.316093940050937,3.638565125912703,7.347292579847245,3.830083702987635,4.222457485027774
1c34d2fa2535,11,0.04,0.08,0.18,-37.52075699270198,3.613174051805621,8.77860886750516,3.745174194920436,3.82586357469231
