,model,phonon_softening,model,dataset
1964,grace,0.9881617962773988,grace,MPtrj
1965,grace,0.9802405673633341,grace,MPtrj
1966,grace,0.935423630429241,grace,MPtrj
1967,grace,0.9302987508702357,grace,MPtrj
1968,grace,0.9136806821674824,grace,MPtrj
1969,grace,0.9806773685097502,grace,MPtrj
1970,grace,0.9395511251442288,grace,MPtrj
1971,grace,0.9306570132390737,grace,MPtrj
1972,grace,0.8974586694012511,grace,MPtrj
1973,grace,0.9258939003596572,grace,MPtrj
1974,grace,0.9897012824058178,grace,MPtrj
1975,grace,0.995017840371537,grace,MPtrj
1976,grace,0.9911566336340908,grace,MPtrj
1977,grace,0.9393385942950389,grace,MPtrj
1978,grace,0.8033618300437477,grace,MPtrj
1979,grace,0.8560233898656311,grace,MPtrj
1980,grace,1.0113999316229925,grace,MPtrj
1981,grace,0.9873137016527874,grace,MPtrj
1982,grace,0.9445098388816977,grace,MPtrj
1983,grace,1.0454879262650043,grace,MPtrj
1984,grace,0.9914922030451216,grace,MPtrj
1985,grace,1.0531146962714335,grace,MPtrj
1986,grace,0.9996177613632606,grace,MPtrj
1987,grace,1.0079761325039434,grace,MPtrj
1988,grace,1.0040224377978806,grace,MPtrj
1989,grace,0.9405345654290355,grace,MPtrj
1990,grace,1.0015806336634059,grace,MPtrj
1991,grace,1.0462806975780212,grace,MPtrj
1992,grace,0.9973120872404632,grace,MPtrj
1993,grace,1.0504547838028262,grace,MPtrj
1994,grace,0.9856284322734713,grace,MPtrj
1995,grace,0.9797236407831226,grace,MPtrj
1996,grace,0.9962698959361855,grace,MPtrj
1997,grace,1.0084715549597014,grace,MPtrj
1998,grace,0.9763805124404091,grace,MPtrj
1999,grace,1.0087448010384104,grace,MPtrj
2000,grace,0.9740218564662995,grace,MPtrj
2001,grace,0.9397777473977484,grace,MPtrj
2002,grace,0.9944464530512127,grace,MPtrj
2003,grace,0.896329266726936,grace,MPtrj
2004,grace,0.9477384573859016,grace,MPtrj
2005,grace,0.9538850618612007,grace,MPtrj
2006,grace,0.9863235409584539,grace,MPtrj
2007,grace,0.9987392058844453,grace,MPtrj
2008,grace,0.9963985562014753,grace,MPtrj
2009,grace,0.9655881236805419,grace,MPtrj
2010,grace,0.995357902124202,grace,MPtrj
2011,grace,0.9928972773150704,grace,MPtrj
2012,grace,1.0014793372644755,grace,MPtrj
2013,grace,0.9463298201067842,grace,MPtrj
2014,grace,1.0338860859500119,grace,MPtrj
2015,grace,1.0428549977756454,grace,MPtrj
2016,grace,1.1237524227568838,grace,MPtrj
2017,grace,0.9541114852890065,grace,MPtrj
2018,grace,0.9877579881742069,grace,MPtrj
2019,grace,1.0043615134222057,grace,MPtrj
2020,grace,0.994737261316772,grace,MPtrj
2021,grace,0.9885173585198775,grace,MPtrj
2022,grace,0.9922753461724764,grace,MPtrj
2023,grace,0.9964721710476926,grace,MPtrj
2024,grace,0.9855909676784244,grace,MPtrj
2025,grace,0.995865515941427,grace,MPtrj
2026,grace,1.0030716217365905,grace,MPtrj
2027,grace,1.0377112877975812,grace,MPtrj
2028,grace,0.9947419987594875,grace,MPtrj
2029,grace,1.5913176858092994,grace,MPtrj
2030,grace,0.9891009129175402,grace,MPtrj
2031,grace,1.0064269236244323,grace,MPtrj
2032,grace,0.9835458386312917,grace,MPtrj
2033,grace,0.9874594109837999,grace,MPtrj
2034,grace,0.9857206523065953,grace,MPtrj
2035,grace,0.9797309235758211,grace,MPtrj
2036,grace,1.0016390983490366,grace,MPtrj
2037,grace,0.948658266728621,grace,MPtrj
2038,grace,0.9323423582344954,grace,MPtrj
2039,grace,1.0057632321297174,grace,MPtrj
2040,grace,0.9468031728108224,grace,MPtrj
2041,grace,0.8581419557816372,grace,MPtrj
2042,grace,1.0021965005723044,grace,MPtrj
2043,grace,0.9988548112102669,grace,MPtrj
2044,grace,0.9737277497563481,grace,MPtrj
2045,grace,0.9899591033873596,grace,MPtrj
2046,grace,0.9828273323181914,grace,MPtrj
2047,grace,1.0109948200570475,grace,MPtrj
2048,grace,0.9969379071227532,grace,MPtrj
2049,grace,0.9963524886846938,grace,MPtrj
2050,grace,0.9839542020965591,grace,MPtrj
2051,grace,0.9984916719797715,grace,MPtrj
2052,grace,0.9933003290118134,grace,MPtrj
2053,grace,1.057149930096646,grace,MPtrj
2054,grace,1.0019432375734432,grace,MPtrj
2055,grace,0.9763615799925157,grace,MPtrj
2056,grace,1.00154258288661,grace,MPtrj
2057,grace,1.19673742049513,grace,MPtrj
2058,grace,0.9954472551463772,grace,MPtrj
2059,grace,0.9607260695000726,grace,MPtrj
2060,grace,0.9920221836710181,grace,MPtrj
2061,grace,1.0178420100365628,grace,MPtrj
2062,grace,0.9283634824479096,grace,MPtrj
2063,grace,0.9957238921740714,grace,MPtrj
2064,grace,0.9984339925323535,grace,MPtrj
2065,grace,0.9927668876628156,grace,MPtrj
2066,grace,0.9938168525392168,grace,MPtrj
2067,grace,1.0063238096606828,grace,MPtrj
2068,grace,1.0033490503270652,grace,MPtrj
2069,grace,1.0035865631592926,grace,MPtrj
2070,grace,0.999049111962394,grace,MPtrj
2071,grace,1.0064261753372943,grace,MPtrj
2072,grace,1.0367898587093636,grace,MPtrj
2073,grace,0.9912802064610873,grace,MPtrj
2074,grace,1.0087171794781982,grace,MPtrj
2075,grace,1.008824169750645,grace,MPtrj
2076,grace,1.0246130172749095,grace,MPtrj
2077,grace,0.9610206475448775,grace,MPtrj
2078,grace,0.9083060784931771,grace,MPtrj
2079,grace,0.9945273494756642,grace,MPtrj
2080,grace,1.0040638223934917,grace,MPtrj
2081,grace,0.9971376727420896,grace,MPtrj
2082,grace,0.9868828865838314,grace,MPtrj
2083,grace,0.9951011023737645,grace,MPtrj
2084,grace,1.0116038927644562,grace,MPtrj
2085,grace,0.9856137326506457,grace,MPtrj
2086,grace,0.9972272603570944,grace,MPtrj
2087,grace,1.0046205495982814,grace,MPtrj
2088,grace,1.3036467307204362,grace,MPtrj
2089,grace,1.388085952125089,grace,MPtrj
2090,grace,0.9979872059631397,grace,MPtrj
2091,grace,0.9858027975081455,grace,MPtrj
2092,grace,1.1280078058669512,grace,MPtrj
2093,grace,1.0104813535078738,grace,MPtrj
2094,grace,0.9334379156958869,grace,MPtrj
2095,grace,1.0439031177663625,grace,MPtrj
2096,grace,1.0760143635992745,grace,MPtrj
2097,grace,0.9978726588773699,grace,MPtrj
2098,grace,0.9858352427460968,grace,MPtrj
2099,grace,1.0089320113672786,grace,MPtrj
2100,grace,0.9996444213487877,grace,MPtrj
2101,grace,0.9958710579157626,grace,MPtrj
2102,grace,0.9774645628980901,grace,MPtrj
2103,grace,0.9674507349369575,grace,MPtrj
2104,grace,0.9762962741730693,grace,MPtrj
2105,grace,0.9964264151389964,grace,MPtrj
2106,grace,0.9405112787457579,grace,MPtrj
2107,grace,0.977417837113027,grace,MPtrj
2108,grace,0.9961315813757555,grace,MPtrj
2109,grace,0.9829071086875546,grace,MPtrj
2110,grace,0.745644802319165,grace,MPtrj
2111,grace,1.0244527656780986,grace,MPtrj
2112,grace,0.9513767413820658,grace,MPtrj
2113,grace,0.9758503445056521,grace,MPtrj
2114,grace,0.9968628744379617,grace,MPtrj
2115,grace,0.9945126743551599,grace,MPtrj
2116,grace,1.0200393762766449,grace,MPtrj
2117,grace,0.9118840235088927,grace,MPtrj
2118,grace,0.9293613407782259,grace,MPtrj
2119,grace,1.0079130995381829,grace,MPtrj
2120,grace,0.9979020048171443,grace,MPtrj
2121,grace,0.959138665723214,grace,MPtrj
2122,grace,1.0718870448020765,grace,MPtrj
2123,grace,1.100072903361634,grace,MPtrj
2124,grace,0.9905565866874178,grace,MPtrj
2125,grace,1.0079010718620691,grace,MPtrj
2126,grace,0.9950471411254221,grace,MPtrj
2127,grace,1.0002524229770786,grace,MPtrj
2128,grace,1.0019674356487738,grace,MPtrj
2129,grace,0.9990601733145388,grace,MPtrj
2130,grace,0.9816896007707423,grace,MPtrj
2131,grace,1.0029124990919445,grace,MPtrj
2132,grace,0.9955910089425802,grace,MPtrj
2133,grace,0.9986023792581485,grace,MPtrj
2134,grace,0.9982781322548594,grace,MPtrj
2135,grace,1.028227582693653,grace,MPtrj
2136,grace,1.0021334781070004,grace,MPtrj
2137,grace,1.0004671127531597,grace,MPtrj
2138,grace,0.8689473020042244,grace,MPtrj
2139,grace,0.9946020823522338,grace,MPtrj
2140,grace,0.9906186449482851,grace,MPtrj
2141,grace,1.0027286354104226,grace,MPtrj
2142,grace,0.9994971825178945,grace,MPtrj
2143,grace,0.992644290271919,grace,MPtrj
2144,grace,1.001670294842669,grace,MPtrj
2145,grace,0.988161341460095,grace,MPtrj
2146,grace,0.9957782962549623,grace,MPtrj
2147,grace,0.9676931369815477,grace,MPtrj
2148,grace,1.0005568280566697,grace,MPtrj
2149,grace,1.0052596599067947,grace,MPtrj
2150,grace,1.01263360318417,grace,MPtrj
2151,grace,0.8902271765212678,grace,MPtrj
2152,grace,0.9786153320584942,grace,MPtrj
2153,grace,0.995933657851924,grace,MPtrj
2154,grace,0.9780539415903406,grace,MPtrj
2155,grace,0.9879832585183341,grace,MPtrj
2156,grace,0.8703748731247031,grace,MPtrj
2157,grace,0.9757698929005405,grace,MPtrj
2158,grace,0.9717815540368132,grace,MPtrj
2159,grace,0.970416943878263,grace,MPtrj
2160,grace,0.9941838984203014,grace,MPtrj
2161,grace,0.9931899965388271,grace,MPtrj
2162,grace,0.949304427989419,grace,MPtrj
2163,grace,0.9026450297514774,grace,MPtrj
2164,grace,0.9618289674310708,grace,MPtrj
2165,grace,0.9962192970992776,grace,MPtrj
2166,grace,0.9311600067526195,grace,MPtrj
2167,grace,0.9935069673241322,grace,MPtrj
2168,grace,0.9212442364454252,grace,MPtrj
2169,grace,0.9485381912233954,grace,MPtrj
2170,grace,0.9631525168936803,grace,MPtrj
2171,grace,0.9947258412066112,grace,MPtrj
2172,grace,0.9433507836304778,grace,MPtrj
2173,grace,0.9566698425878413,grace,MPtrj
2174,grace,0.8936743377044941,grace,MPtrj
2175,grace,0.9605618015091026,grace,MPtrj
2176,grace,0.97033067115525,grace,MPtrj
2177,grace,0.9788132130729594,grace,MPtrj
2178,grace,1.060939509335388,grace,MPtrj
2179,grace,0.9576588644240162,grace,MPtrj
2180,grace,0.7866299596657745,grace,MPtrj
2181,grace,0.9983014062884201,grace,MPtrj
2182,grace,0.9798569389734588,grace,MPtrj
2183,grace,0.9328198733020026,grace,MPtrj
2184,grace,0.9967816542186688,grace,MPtrj
2185,grace,0.9104540019805203,grace,MPtrj
2186,grace,0.9695160662825474,grace,MPtrj
2187,grace,1.0097940196653785,grace,MPtrj
2188,grace,0.9513734351073333,grace,MPtrj
2189,grace,0.9664770506416366,grace,MPtrj
2190,grace,0.9902100096329355,grace,MPtrj
2191,grace,0.9337669483152405,grace,MPtrj
2192,grace,0.9827412390242205,grace,MPtrj
2193,grace,0.9838609289669873,grace,MPtrj
2194,grace,0.9662152239580878,grace,MPtrj
2195,grace,0.9677641573494624,grace,MPtrj
2196,grace,0.9656747340905654,grace,MPtrj
2197,grace,0.9897083956607938,grace,MPtrj
2198,grace,0.9961832847533764,grace,MPtrj
2199,grace,1.0134726768964821,grace,MPtrj
2200,grace,0.9847689059940046,grace,MPtrj
2201,grace,0.9865479972795651,grace,MPtrj
2202,grace,1.0093488295069097,grace,MPtrj
2203,grace,0.9849917126731313,grace,MPtrj
2204,grace,1.0738196135043354,grace,MPtrj
2205,grace,0.9409715186717168,grace,MPtrj
2206,grace,0.9672125392825605,grace,MPtrj
2207,grace,0.9803945577238738,grace,MPtrj
2208,grace,1.0022563923893248,grace,MPtrj
2209,grace,0.9951817212294022,grace,MPtrj
2210,grace,0.9983426475293891,grace,MPtrj
2211,grace,0.9565618588046845,grace,MPtrj
2212,grace,0.9508378606423533,grace,MPtrj
2213,grace,0.884980056527944,grace,MPtrj
2214,grace,0.8822552668026894,grace,MPtrj
2215,grace,1.081525352524604,grace,MPtrj
2216,grace,0.9807822823615867,grace,MPtrj
2217,grace,0.985881946202038,grace,MPtrj
2218,grace,1.0168769317376456,grace,MPtrj
2219,grace,1.0064690147752282,grace,MPtrj
2220,grace,0.9935130012968774,grace,MPtrj
2221,grace,0.9973622598930817,grace,MPtrj
2222,grace,0.9913818884892488,grace,MPtrj
2223,grace,0.9275523698876527,grace,MPtrj
2224,grace,0.962966349896653,grace,MPtrj
2225,grace,1.01016655822176,grace,MPtrj
2226,grace,1.0106294571072425,grace,MPtrj
2227,grace,1.0149328396035053,grace,MPtrj
2228,grace,0.9734522009047274,grace,MPtrj
2229,grace,1.0298229640037153,grace,MPtrj
2230,grace,0.9890253513098864,grace,MPtrj
2231,grace,0.9431557572064618,grace,MPtrj
2232,grace,0.9713235221050763,grace,MPtrj
2233,grace,1.038068399407796,grace,MPtrj
2234,grace,1.0034715235958016,grace,MPtrj
2235,grace,0.9600081814248866,grace,MPtrj
2236,grace,0.9689891147568489,grace,MPtrj
2237,grace,0.9692519075239467,grace,MPtrj
2238,grace,1.0212206985763816,grace,MPtrj
2239,grace,1.0099701551934073,grace,MPtrj
2240,grace,1.014987623167374,grace,MPtrj
2241,grace,0.9868410719964175,grace,MPtrj
2242,grace,0.9965649093342864,grace,MPtrj
2243,grace,1.0038805037154301,grace,MPtrj
2244,grace,0.9772866907004957,grace,MPtrj
2245,grace,0.9768197483292791,grace,MPtrj
2246,grace,1.005783886888309,grace,MPtrj
2247,grace,0.9935827297079581,grace,MPtrj
2248,grace,0.9541636492092302,grace,MPtrj
2249,grace,0.9473204982854339,grace,MPtrj
2250,grace,0.997592996824438,grace,MPtrj
2251,grace,1.009280388135214,grace,MPtrj
2252,grace,0.9672732899304856,grace,MPtrj
2253,grace,1.0304814805931453,grace,MPtrj
2254,grace,0.8581660408042795,grace,MPtrj
2255,grace,0.962332416773731,grace,MPtrj
2256,grace,0.9764212988658413,grace,MPtrj
2257,grace,0.9972022425497377,grace,MPtrj
2258,grace,0.9598185699358869,grace,MPtrj
2259,grace,0.9487115376972898,grace,MPtrj
2260,grace,1.016625114881132,grace,MPtrj
2261,grace,1.0526894141048857,grace,MPtrj
2262,grace,0.8368833475535797,grace,MPtrj
2263,grace,0.9779903197216068,grace,MPtrj
2264,grace,1.04151780704072,grace,MPtrj
2265,grace,0.9400915012916855,grace,MPtrj
2266,grace,0.9636420280194311,grace,MPtrj
2267,grace,0.9911986906622546,grace,MPtrj
2268,grace,0.9811730159549394,grace,MPtrj
2269,grace,0.9992956397253727,grace,MPtrj
2270,grace,1.000090904736241,grace,MPtrj
2271,grace,0.9512275975242651,grace,MPtrj
2272,grace,1.0027750967427755,grace,MPtrj
2273,grace,1.0111827097237591,grace,MPtrj
2274,grace,0.9669449144875655,grace,MPtrj
2275,grace,1.0118216973447272,grace,MPtrj
2276,grace,1.024666523774605,grace,MPtrj
2277,grace,1.0261089446486098,grace,MPtrj
2278,grace,0.98259579396761,grace,MPtrj
2279,grace,1.2591199473124615,grace,MPtrj
2280,grace,1.0115417873346686,grace,MPtrj
2281,grace,0.9328838126047013,grace,MPtrj
2282,grace,0.9320958725502526,grace,MPtrj
2283,grace,0.8979655027738223,grace,MPtrj
2284,grace,1.0131455097486828,grace,MPtrj
2285,grace,1.01826811053799,grace,MPtrj
2286,grace,1.006314683517816,grace,MPtrj
2287,grace,0.9947362018277845,grace,MPtrj
2288,grace,1.0425992130067394,grace,MPtrj
2289,grace,1.0179857992461137,grace,MPtrj
2290,grace,0.9725505979273639,grace,MPtrj
2291,grace,0.9815092816326867,grace,MPtrj
2292,grace,0.9913010534225075,grace,MPtrj
2293,grace,0.9870056516159187,grace,MPtrj
2294,grace,0.9713968560990286,grace,MPtrj
2295,grace,0.9386552145207308,grace,MPtrj
2296,grace,0.9724897194826342,grace,MPtrj
2297,grace,0.9847762698113866,grace,MPtrj
2298,grace,0.9688581973185002,grace,MPtrj
2299,grace,0.8327807385095829,grace,MPtrj
2300,grace,0.9397705279457865,grace,MPtrj
2301,grace,0.9444665441948473,grace,MPtrj
2302,grace,0.9851730577402373,grace,MPtrj
2303,grace,0.967811846903513,grace,MPtrj
2304,grace,0.9774246593342116,grace,MPtrj
2305,grace,0.98622404815042,grace,MPtrj
2306,grace,1.0043554350373622,grace,MPtrj
2307,grace,0.9977745875383035,grace,MPtrj
2308,grace,0.9861947595911659,grace,MPtrj
2309,grace,0.9585077887970271,grace,MPtrj
2310,grace,0.9852909865884567,grace,MPtrj
2311,grace,0.9960781072999769,grace,MPtrj
2312,grace,0.913513171809814,grace,MPtrj
2313,grace,0.9370413650689657,grace,MPtrj
2314,grace,0.9050408830889818,grace,MPtrj
2315,grace,0.9940493292920908,grace,MPtrj
2316,grace,0.9932649608744426,grace,MPtrj
2317,grace,0.9802153244001454,grace,MPtrj
2318,grace,0.8705155188754845,grace,MPtrj
2319,grace,1.0079239994210747,grace,MPtrj
2320,grace,1.000494028459772,grace,MPtrj
2321,grace,0.9782002415165372,grace,MPtrj
2322,grace,0.9642544526357568,grace,MPtrj
2323,grace,0.9608564062436961,grace,MPtrj
2324,grace,0.9207227801836017,grace,MPtrj
2325,grace,0.9188580397414725,grace,MPtrj
2326,grace,1.0065325563277268,grace,MPtrj
2327,grace,0.9758371385773962,grace,MPtrj
2328,grace,0.9531815459733529,grace,MPtrj
2329,grace,0.9675183419077408,grace,MPtrj
2330,grace,0.8115625559862202,grace,MPtrj
2331,grace,1.0162479960796158,grace,MPtrj
2332,grace,0.9932686711854838,grace,MPtrj
2333,grace,0.9937239460779876,grace,MPtrj
2334,grace,1.0161874155058028,grace,MPtrj
2335,grace,0.9835151606966069,grace,MPtrj
2336,grace,1.0076829834931855,grace,MPtrj
2337,grace,0.9577184656386669,grace,MPtrj
2338,grace,0.9967326033638909,grace,MPtrj
2339,grace,0.9946979263333757,grace,MPtrj
2340,grace,0.9486630261109023,grace,MPtrj
2341,grace,0.9952115810870822,grace,MPtrj
2342,grace,0.9128380894078463,grace,MPtrj
2343,grace,0.9748312300531519,grace,MPtrj
2344,grace,0.9325296563657883,grace,MPtrj
2345,grace,0.9769823502696453,grace,MPtrj
2346,grace,1.0060474062861724,grace,MPtrj
2347,grace,0.9900850717658547,grace,MPtrj
2348,grace,0.9732307557191511,grace,MPtrj
2349,grace,0.9978834186462724,grace,MPtrj
2350,grace,1.03085347214866,grace,MPtrj
2351,grace,0.9905819474905018,grace,MPtrj
2352,grace,0.9839476310197073,grace,MPtrj
2353,grace,1.0178390700824014,grace,MPtrj
2354,grace,1.024163575171952,grace,MPtrj
2355,grace,0.9953720469678393,grace,MPtrj
2356,grace,1.0140109077047663,grace,MPtrj
2357,grace,0.9885308287461999,grace,MPtrj
2358,grace,1.0081464436664591,grace,MPtrj
2359,grace,0.9911261254472221,grace,MPtrj
2360,grace,0.8433931144529001,grace,MPtrj
2361,grace,0.8519392427396811,grace,MPtrj
2362,grace,0.9889164792842138,grace,MPtrj
2363,grace,1.0115317438456894,grace,MPtrj
2364,grace,0.9659579316153103,grace,MPtrj
2365,grace,0.982464547814396,grace,MPtrj
2366,grace,0.9290611365518956,grace,MPtrj
2367,grace,0.9846299363584367,grace,MPtrj
2368,grace,0.94975242342667,grace,MPtrj
2369,grace,0.9848638765943055,grace,MPtrj
2370,grace,0.8905780562443866,grace,MPtrj
2371,grace,0.9625260231943642,grace,MPtrj
2372,grace,0.9624418292589996,grace,MPtrj
2373,grace,1.0139988091148366,grace,MPtrj
2374,grace,0.9530895490812423,grace,MPtrj
2375,grace,0.9009376927967502,grace,MPtrj
2376,grace,0.873337100152976,grace,MPtrj
2377,grace,1.0393141655027478,grace,MPtrj
2378,grace,0.9979119002871868,grace,MPtrj
2379,grace,0.9888089707766764,grace,MPtrj
2380,grace,0.9381240907632564,grace,MPtrj
2381,grace,0.9636053517575557,grace,MPtrj
2382,grace,0.9260430613010827,grace,MPtrj
2383,grace,0.9983704100430975,grace,MPtrj
2384,grace,1.03649370304253,grace,MPtrj
2385,grace,1.0498141351760486,grace,MPtrj
2386,grace,0.9878502700783678,grace,MPtrj
2387,grace,0.8893856074017896,grace,MPtrj
2388,grace,0.9789579925138415,grace,MPtrj
2389,grace,0.9808595589559881,grace,MPtrj
2390,grace,1.1943769743867871,grace,MPtrj
2391,grace,0.9687403442970148,grace,MPtrj
2392,grace,0.9531748158962089,grace,MPtrj
2393,grace,0.9926948986647052,grace,MPtrj
2394,grace,0.8664973285532761,grace,MPtrj
2395,grace,1.0084840202981737,grace,MPtrj
2396,grace,0.9913073668700703,grace,MPtrj
2397,grace,0.9643946533776319,grace,MPtrj
2398,grace,0.9565272971631447,grace,MPtrj
2399,grace,0.9913363496418856,grace,MPtrj
2400,grace,1.0222933362746593,grace,MPtrj
2401,grace,0.9856770713975529,grace,MPtrj
2402,grace,0.9498041971978396,grace,MPtrj
2403,grace,0.9859461316861536,grace,MPtrj
2404,grace,0.9735533276577788,grace,MPtrj
2405,grace,0.9881050507347563,grace,MPtrj
2406,grace,0.9706329790391832,grace,MPtrj
2407,grace,0.9929355421473984,grace,MPtrj
2408,grace,1.0168700734303604,grace,MPtrj
2409,grace,0.9792513548987853,grace,MPtrj
2410,grace,1.0016037952557384,grace,MPtrj
2411,grace,0.897996941509829,grace,MPtrj
2412,grace,0.9845897537287556,grace,MPtrj
2413,grace,0.9376008010547489,grace,MPtrj
2414,grace,0.9369472677304397,grace,MPtrj
2415,grace,0.8920413240135975,grace,MPtrj
2416,grace,0.9946867807171147,grace,MPtrj
2417,grace,0.9766622738539752,grace,MPtrj
2418,grace,1.071406691360308,grace,MPtrj
2419,grace,1.0947051441002937,grace,MPtrj
2420,grace,0.9600275730682819,grace,MPtrj
2421,grace,0.9711552480214399,grace,MPtrj
2422,grace,1.043832597842719,grace,MPtrj
2423,grace,1.0077864195515878,grace,MPtrj
2424,grace,1.0112931458553394,grace,MPtrj
2425,grace,0.9918770294545484,grace,MPtrj
2426,grace,1.0285750386696142,grace,MPtrj
2427,grace,1.0572159770651168,grace,MPtrj
2428,grace,0.8825714315384166,grace,MPtrj
2429,grace,0.9996315351386719,grace,MPtrj
2430,grace,0.9919528275342584,grace,MPtrj
2431,grace,0.8221789507214418,grace,MPtrj
2432,grace,0.8083480492678545,grace,MPtrj
2433,grace,0.9714645401830168,grace,MPtrj
2434,grace,1.0012052557916005,grace,MPtrj
2435,grace,1.0037246586649862,grace,MPtrj
2436,grace,0.9596701150203799,grace,MPtrj
2437,grace,0.9875987351848547,grace,MPtrj
2438,grace,0.9117233927355755,grace,MPtrj
2439,grace,0.9883529295035882,grace,MPtrj
2440,grace,0.920753672355138,grace,MPtrj
2441,grace,1.043224590094884,grace,MPtrj
2442,grace,0.922187371899099,grace,MPtrj
2443,grace,0.9962445606421704,grace,MPtrj
2444,grace,0.9942808219977946,grace,MPtrj
2445,grace,0.96602460680285,grace,MPtrj
2446,grace,0.8930729511240885,grace,MPtrj
2447,grace,0.9893169789472464,grace,MPtrj
2448,grace,1.0098697694178929,grace,MPtrj
2449,grace,0.9723383232739241,grace,MPtrj
2450,grace,0.9745206788569328,grace,MPtrj
2451,grace,1.0909624932930622,grace,MPtrj
2452,grace,0.986007670245126,grace,MPtrj
2453,grace,1.0047805283171711,grace,MPtrj
